system,eos,step,pvi,component,mass_rate_kg_s,total_mass_fraction,hydrocarbon_normalized_mass_fraction,reservoir_watercut
lmh,PR,343,0.8575,Heavy_squalane,6.334657308527888e-07,0.14501064922305024,0.8443628846680797,0.8113194418346802
lmh,PR,344,0.86,H2O,3.62179998457176e-06,0.8291058201626257,0.0,0.8122811843339532
lmh,PR,344,0.86,Light_nC4,2.699081693811347e-08,0.006178762910613865,0.03615549058776415,0.8122811843339532
lmh,PR,344,0.86,Middle_nC10,8.927509488583012e-08,0.02043693773281749,0.11958826071353396,0.8122811843339532
lmh,PR,344,0.86,Heavy_squalane,6.30254644233669e-07,0.14427847919394307,0.8442562486987019,0.8122811843339532
lmh,PR,345,0.8625,H2O,3.625374822226975e-06,0.82994041276257,0.0,0.8132303924825669
lmh,PR,345,0.8625,Light_nC4,2.693435533346353e-08,0.006165958301993451,0.03625763417492482,0.8132303924825669
lmh,PR,345,0.8625,Middle_nC10,8.884043761301153e-08,0.020337833487037427,0.11959239592086393,0.8132303924825669
lmh,PR,345,0.8625,Heavy_squalane,6.270854610766867e-07,0.1435557954483991,0.8441499699042112,0.8132303924825669
lmh,PR,346,0.865,H2O,3.628904859641198e-06,0.8307643496965228,0.0,0.8141674063091775
lmh,PR,346,0.865,Light_nC4,2.687861649897672e-08,0.006153315454713366,0.03635945170937154,0.8141674063091775
lmh,PR,346,0.865,Middle_nC10,8.841136617083618e-08,0.02023999359684454,0.11959651267655327,0.8141674063091775
lmh,PR,346,0.865,Heavy_squalane,6.2395704211546e-07,0.14284234125191922,0.8440440356140753,0.8141674063091775
lmh,PR,347,0.8675,H2O,3.632391317286272e-06,0.8315779195634226,0.0,0.8150925567855486
lmh,PR,347,0.8675,Light_nC4,2.682358070213733e-08,0.006140829962171992,0.03646095539405498,0.8150925567855486
lmh,PR,347,0.8675,Middle_nC10,8.798772881929431e-08,0.02014338381728184,0.11960061154135436,0.8150925567855486
lmh,PR,347,0.8675,Heavy_squalane,6.208682801173784e-07,0.14213786665712363,0.8439384330645906,0.8150925567855486
lmh,PR,348,0.87,H2O,3.635835373598082e-06,0.8323814027442971,0.0,0.8160061654000756
lmh,PR,348,0.87,Light_nC4,2.67692287190251e-08,0.006128497542361,0.036562157437768965,0.8160061654000756
lmh,PR,348,0.87,Middle_nC10,8.756937799078395e-08,0.020047970878637467,0.1196046930762354,0.8160061654000756
lmh,PR,348,0.87,Heavy_squalane,6.178180983366032e-07,0.14144212883470447,0.8438331494859956,0.8160061654000756
lmh,PR,349,0.8725,H2O,3.63923818172091e-06,0.833175071157254,0.0,0.8169085438869178
lmh,PR,349,0.8725,Light_nC4,2.671554198160515e-08,0.006116314041584069,0.036663069986077934,0.8169085438869178
lmh,PR,349,0.8725,Middle_nC10,8.715617084547284e-08,0.019953722515527152,0.11960875783940005,0.8169085438869178
lmh,PR,349,0.8725,Heavy_squalane,6.148054544627819e-07,0.14075489228563481,0.843728172174522,0.8169085438869178
lmh,PR,350,0.875,H2O,3.642600849655869e-06,0.8339591881258726,0.0,0.8177999940838232
lmh,PR,350,0.875,Light_nC4,2.66625024436699e-08,0.006104275436444735,0.03676370506470589,0.8177999940838232
lmh,PR,350,0.875,Middle_nC10,8.674796887012139e-08,0.019860607482516113,0.11961280638384307,0.8177999940838232
lmh,PR,350,0.875,Heavy_squalane,6.118293378061713e-07,0.14007592895516655,0.843623488551451,0.8177999940838232
lmh,PR,351,0.8775,H2O,3.645924455597948e-06,0.8347340083406299,0.0,0.8186808078954053
lmh,PR,351,0.8775,Light_nC4,2.661009269695206e-08,0.006092377834416646,0.0368640745336987,0.8186808078954053
lmh,PR,351,0.8775,Middle_nC10,8.634463826814852e-08,0.01976859555870111,0.11961683925538769,0.8186808078954053
lmh,PR,351,0.8775,Heavy_squalane,6.088887720537226e-07,0.13940501826625232,0.8435190862109136,0.8186808078954053
lmh,PR,352,0.88,H2O,3.649210025946308e-06,0.8354997778966848,0.0,0.8195512673428982
lmh,PR,352,0.88,Light_nC4,2.655829580611096e-08,0.006080617473247796,0.036964190050934,0.8195512673428982
lmh,PR,352,0.88,Middle_nC10,8.594604941089184e-08,0.019677657543231294,0.11962085699113917,0.8195512673428982
lmh,PR,352,0.88,Heavy_squalane,6.059828113936394e-07,0.13874194708683607,0.8434149529579268,0.8195512673428982
lmh,PR,353,0.8825,H2O,3.652458578370715e-06,0.836256734390764,0.0,0.8204116446807445
lmh,PR,353,0.8825,Light_nC4,2.650709561283548e-08,0.006068990719468106,0.037064063043370614,0.8204116446807445
lmh,PR,353,0.8825,Middle_nC10,8.555207779343654e-08,0.019587765243815,0.11962486011827855,0.8204116446807445
lmh,PR,353,0.8825,Heavy_squalane,6.031105472424903e-07,0.13808650964595298,0.8433110768383508,0.8204116446807445
lmh,PR,354,0.885,H2O,3.6556710669781e-06,0.837005107067235,0.0,0.821262202568781
lmh,PR,354,0.885,Light_nC4,2.645647632136273e-08,0.0060574940661412184,0.03716370468515181,0.821262202568781
lmh,PR,354,0.885,Middle_nC10,8.516260264647274e-08,0.019498891459389153,0.1196288491531596,0.821262202568781
lmh,PR,354,0.885,Heavy_squalane,6.002710984377828e-07,0.13743850740723468,0.8432074461616885,0.821262202568781
lmh,PR,355,0.8875,H2O,3.658848426681372e-06,0.8377451170013026,0.0,0.8221031942863195
lmh,PR,355,0.8875,Light_nC4,2.640642280307858e-08,0.006046124130049236,0.03726312588138119,0.8221031942863195
lmh,PR,355,0.8875,Middle_nC10,8.477750786628282e-08,0.019411009958380777,0.11963282460064155,0.8221031942863195
lmh,PR,355,0.8875,Heavy_squalane,5.974636177713547e-07,0.13679774891026736,0.8431040495179773,0.8221031942863195
lmh,PR,356,0.89,H2O,3.661991557940233e-06,0.8384769773098182,0.0,0.8229348639772289
lmh,PR,356,0.89,Light_nC4,2.635692046401174e-08,0.006034877648459216,0.037362337256619735,0.8229348639772289
lmh,PR,356,0.89,Middle_nC10,8.439668152046488e-08,0.019324095453694033,0.11963678695364487,0.8229348639772289
lmh,PR,356,0.89,Heavy_squalane,5.946872884764623e-07,0.1361640495880286,0.8430008757897354,0.8229348639772289
lmh,PR,357,0.8925,H2O,3.665101333317857e-06,0.839200893382057,0.0,0.8237574469173987
lmh,PR,357,0.8925,Light_nC4,2.630795526893054e-08,0.00602375147558492,0.037461349147276585,0.8237574469173987
lmh,PR,357,0.8925,Middle_nC10,8.402001585377928e-08,0.0192381235753274,0.11964073669287831,0.8237574469173987
lmh,PR,357,0.8925,Heavy_squalane,5.91941324238296e-07,0.13553723156703082,0.842897914159845,0.8237574469173987
lmh,PR,358,0.895,H2O,3.668178573822141e-06,0.8399170631254232,0.0,0.824571169798875
lmh,PR,358,0.895,Light_nC4,2.625951354703512e-08,0.0060127425788179265,0.03756017159735672,0.824571169798875
lmh,PR,358,0.895,Middle_nC10,8.364740659181494e-08,0.019153070841218516,0.11964467428670891,0.824571169798875
lmh,PR,358,0.895,Heavy_squalane,5.892249642554992e-07,0.1349171234545403,0.8427951541159343,0.824571169798875
lmh,PR,359,0.8975,H2O,3.671224090663566e-06,0.840625677220025,0.0,0.8253762510237798
lmh,PR,359,0.8975,Light_nC4,2.621158226669325e-08,0.006001848034823935,0.037658814356876145,0.8253762510237798
lmh,PR,359,0.8975,Middle_nC10,8.327875374101741e-08,0.019068914627036283,0.11964860019114854,0.8253762510237798
lmh,PR,359,0.8975,Heavy_squalane,5.865374788432171e-07,0.13430356011811476,0.8426925854519753,0.8253762510237798
lmh,PR,360,0.9,H2O,3.674238657578762e-06,0.8413269193786139,0.0,0.8261729010040403
lmh,PR,360,0.9,Light_nC4,2.616414881057329e-08,0.005991065025555266,0.03775728688252233,0.8261729010040403
lmh,PR,360,0.9,Middle_nC10,8.29139607894419e-08,0.018985633135336147,0.11965251484994018,0.8261729010040403
lmh,PR,360,0.9,Heavy_squalane,5.838781637673002e-07,0.13369638246049462,0.8425901982675374,0.8261729010040403
lmh,PR,361,0.9025,H2O,3.677223022347854e-06,0.8420209666072257,0.0,0.8269613224616318
lmh,PR,361,0.9025,Light_nC4,2.611720103238472e-08,0.005980390834255881,0.03785559833998463,0.8269613224616318
lmh,PR,361,0.9025,Middle_nC10,8.255293480764913e-08,0.018903205364633566,0.1196564186947239,0.8269613224616318
lmh,PR,361,0.9025,Heavy_squalane,5.812463409205162e-07,0.1330954371938848,0.8424879829652916,0.8269613224616318
lmh,PR,362,0.905,H2O,3.680177900875031e-06,0.8427079894661917,0.0,0.8277417107290149
lmh,PR,362,0.905,Light_nC4,2.607072718888064e-08,0.00596982284145541,0.03795375760787458,0.8277417107290149
lmh,PR,362,0.905,Middle_nC10,8.219558615266509e-08,0.018821611078431305,0.11966031214526188,0.8277417107290149
lmh,PR,362,0.905,Heavy_squalane,5.786413562029194e-07,0.13250057661392145,0.8423859302468636,0.8277417107290149
lmh,PR,363,0.9075,H2O,3.683103988847918e-06,0.8433881523277903,0.0,0.8285142540454695
lmh,PR,363,0.9075,Light_nC4,2.60247159971981e-08,0.005959358521016959,0.0380517732827593,0.8285142540454695
lmh,PR,363,0.9075,Middle_nC10,8.184182856958481e-08,0.01874083077464801,0.11966419560972659,0.8285142540454695
lmh,PR,363,0.9075,Heavy_squalane,5.760625802025354e-07,0.13191165837654475,0.842284031107514,0.8285142540454695
lmh,PR,364,0.91,H2O,3.686001946934265e-06,0.8440616136291342,0.0,0.8292791338478489
lmh,PR,364,0.91,Light_nC4,2.597915650500644e-08,0.005948995436255154,0.03814965368505709,0.8292791338478489
lmh,PR,364,0.91,Middle_nC10,8.149157870391862e-08,0.01866084565560915,0.11966806948501035,0.8292791338478489
lmh,PR,364,0.91,Heavy_squalane,5.735094047282891e-07,0.1313285452790014,0.8421822768299325,0.8292791338478489
lmh,PR,365,0.9125,H2O,3.688872425703749e-06,0.8447285261201966,0.0,0.8300365250555347
lmh,PR,365,0.9125,Light_nC4,2.593403824213014e-08,0.005938731236128349,0.03824740686576827,0.8300365250555347
lmh,PR,365,0.9125,Middle_nC10,8.114475650157929e-08,0.01858163759861782,0.1196719341570879,0.8300365250555347
lmh,PR,365,0.9125,Heavy_squalane,5.709812455917652e-07,0.1307511050450572,0.8420806589771439,0.8300365250555347
lmh,PR,366,0.915,H2O,3.691716046299588e-06,0.8453890371048938,0.0,0.8307865963473469
lmh,PR,366,0.915,Light_nC4,2.588935105999455e-08,0.005928563651534761,0.03834504061369127,0.8307865963473469
lmh,PR,366,0.915,Middle_nC10,8.080128462875701e-08,0.018503189127347094,0.11967579000138785,0.8307865963473469
lmh,PR,366,0.915,Heavy_squalane,5.684775384910051e-07,0.13017921011622433,0.8419791693849208,0.8307865963473469
lmh,PR,367,0.9175,H2O,3.694533407530083e-06,0.8460432886743096,0.0,0.831529510429283
lmh,PR,367,0.9175,Light_nC4,2.584508515883964e-08,0.005918490491731799,0.03844256246297328,0.831529510429283
lmh,PR,367,0.9175,Middle_nC10,8.046108848563447e-08,0.018425483384168453,0.11967963738319888,0.831529510429283
lmh,PR,367,0.9175,Heavy_squalane,5.659977390755182e-07,0.12961273744979013,0.8418778001538278,0.831529510429283
lmh,PR,368,0.92,H2O,3.697325079558283e-06,0.8466914179337706,0.0,0.8322654242951719
lmh,PR,368,0.92,Light_nC4,2.58012310213414e-08,0.005908509640841813,0.03853997970113202,0.8322654242951719
lmh,PR,368,0.92,Middle_nC10,8.012409592943656e-08,0.01834850410320451,0.11968347665806436,0.8322654242951719
lmh,PR,368,0.92,Heavy_squalane,5.635413209671386e-07,0.12905156832218306,0.8417765436408037,0.8322654242951719
lmh,PR,369,0.9225,H2O,3.700091633298407e-06,0.8473335572203435,0.0,0.8329944894761856
lmh,PR,369,0.9225,Light_nC4,2.575777959651029e-08,0.005898619054510443,0.038637299377073483,0.8329944894761856
lmh,PR,369,0.9225,Middle_nC10,7.979023777808011e-08,0.018272235584524805,0.1196873081722166,0.8329944894761856
lmh,PR,369,0.9225,Heavy_squalane,5.611077792723767e-07,0.12849558814062115,0.84167539245071,0.8329944894761856
lmh,PR,370,0.925,H2O,3.702833593668659e-06,0.847969834313293,0.0,0.8337168522822725
lmh,PR,370,0.925,Light_nC4,2.571472195257965e-08,0.005888816756665887,0.03873452830934316,0.8337168522822725
lmh,PR,370,0.925,Middle_nC10,7.945944666608719e-08,0.01819666266917238,0.11969113226299286,0.8337168522822725
lmh,PR,370,0.925,Heavy_squalane,5.586966225063926e-07,0.12794468626086886,0.841574339427664,0.8337168522822725
lmh,PR,371,0.9275,H2O,3.705551491270437e-06,0.8486003726356284,0.0,0.8344326540332923
lmh,PR,371,0.9275,Light_nC4,2.567204961747385e-08,0.0058791008364154785,0.03883167309432222,0.8344326540332923
lmh,PR,371,0.9275,Middle_nC10,7.91316580380358e-08,0.018121770715249116,0.11969494925925861,0.8344326540332923
lmh,PR,371,0.9275,Heavy_squalane,5.56307379551997e-07,0.127398755812707,0.8414733776464192,0.8344326540332923
lmh,PR,372,0.93,H2O,3.708245824306839e-06,0.8492252914477841,0.0,0.8351420312810954
lmh,PR,372,0.93,Light_nC4,2.562975429456921e-08,0.005869469445060084,0.03892874011444292,0.8351420312810954
lmh,PR,372,0.93,Middle_nC10,7.88068092074172e-08,0.01804754557493465,0.11969875948182969,0.8351420312810954
lmh,PR,372,0.93,Heavy_squalane,5.539395930143232e-07,0.1268576935322211,0.8413725004037274,0.8351420312810954
lmh,PR,373,0.9325,H2O,3.710917078745427e-06,0.8498447060318001,0.0,0.8358451160206309
lmh,PR,373,0.9325,Light_nC4,2.558782798487054e-08,0.005859920793257463,0.039025735546150526,0.8358451160206309
lmh,PR,373,0.9325,Middle_nC10,7.84848396774202e-08,0.017973973572634985,0.11970256324390088,0.8358451160206309
lmh,PR,373,0.9325,Heavy_squalane,5.515928214509441e-07,0.1263213996023075,0.8412717012099485,0.8358451160206309
lmh,PR,374,0.935,H2O,3.71356573050386e-06,0.8504587278682914,0.0,0.8365420358928055
lmh,PR,374,0.935,Light_nC4,2.554626298428594e-08,0.005850453148289052,0.03912266536783411,0.8365420358928055
lmh,PR,374,0.935,Middle_nC10,7.816569107577475e-08,0.017901041483983544,0.11970636085145235,0.8365420358928055
lmh,PR,374,0.935,Heavy_squalane,5.492666388885061e-07,0.125789777499436,0.8411709737807136,0.8365420358928055
lmh,PR,375,0.9375,H2O,3.716192220241293e-06,0.8510674648049465,0.0,0.8372329143776028
lmh,PR,375,0.9375,Light_nC4,2.550505169359406e-08,0.005841064831457184,0.039219535367522464,0.8372329143776028
lmh,PR,375,0.9375,Middle_nC10,7.78493065201506e-08,0.017828736515848424,0.11971015260365064,0.8372329143776028
lmh,PR,375,0.9375,Heavy_squalane,5.469606303395029e-07,0.12526273384774786,0.8410703120288269,0.8372329143776028
lmh,PR,376,0.94,H2O,3.718797005270788e-06,0.8516710212167089,0.0,0.8379178709775997
lmh,PR,376,0.94,Light_nC4,2.546418695977605e-08,0.005831754215609976,0.03931635115030475,0.8379178709775997
lmh,PR,376,0.94,Middle_nC10,7.753563161211717e-08,0.01775704628732914,0.11971393879325641,0.8379178709775997
lmh,PR,376,0.94,Heavy_squalane,5.446743987639816e-07,0.124740178280352,0.8409697100564388,0.8379178709775997
lmh,PR,377,0.9425,H2O,3.721380497744728e-06,0.8522694981584878,0.0,0.8385970213929805
lmh,PR,377,0.9425,Light_nC4,2.542366163624554e-08,0.005822519722776414,0.039413118145519586,0.8385970213929805
lmh,PR,377,0.9425,Middle_nC10,7.722461304522554e-08,0.017685958811635746,0.1197177197069943,0.8385970213929805
lmh,PR,377,0.9425,Heavy_squalane,5.424075552677676e-07,0.12422202330709989,0.8408691621474861,0.8385970213929805
lmh,PR,378,0.945,H2O,3.723943111918551e-06,0.8528629935104285,0.0,0.8392704776879325
lmh,PR,378,0.945,Light_nC4,2.538346889320258e-08,0.005813359821918001,0.039509841613707325,0.8392704776879325
lmh,PR,378,0.945,Middle_nC10,7.691619950747928e-08,0.017615462478855634,0.11972149562594328,0.8392704776879325
lmh,PR,378,0.945,Heavy_squalane,5.401597254227593e-07,0.12370818418879796,0.8407686627603493,0.8392704776879325
lmh,PR,379,0.9475,H2O,3.72648526143388e-06,0.8534516021165531,0.0,0.8399383484494699
lmh,PR,379,0.9475,Light_nC4,2.534360218433355e-08,0.005804273026777359,0.03960652665335601,0.8399383484494699
lmh,PR,379,0.9475,Middle_nC10,7.661034153298482e-08,0.01754554603950426,0.11972526682590291,0.8399383484494699
lmh,PR,379,0.9475,Heavy_squalane,5.379305482035628e-07,0.12319857881716521,0.840668206520741,0.8399383484494699
lmh,PR,380,0.95,H2O,3.729007315012341e-06,0.8540354159161977,0.0,0.8406007389380286
lmh,PR,380,0.95,Light_nC4,2.530405493232574e-08,0.005795257893835375,0.039703178207311986,0.8406007389380286
lmh,PR,380,0.95,Middle_nC10,7.630699050906851e-08,0.01747619858892929,0.1197290335777323,0.8406007389380286
lmh,PR,380,0.95,Heavy_squalane,5.357196689966148e-07,0.12269312760103758,0.8405677882149557,0.8406007389380286
lmh,PR,381,0.9525,H2O,3.731509657624273e-06,0.8546145240680282,0.0,0.841257751229471
lmh,PR,381,0.9525,Light_nC4,2.526482093333523e-08,0.0057863130203856805,0.03979980106880268,0.841257751229471
lmh,PR,381,0.9525,Middle_nC10,7.600609986190742e-08,0.017407409552600832,0.11973279614771169,0.841257751229471
lmh,PR,381,0.9525,Heavy_squalane,5.335267479081624e-07,0.12219175335898534,0.8404674027834856,0.841257751229471
lmh,PR,382,0.955,H2O,3.733992659883274e-06,0.8551890130684259,0.0,0.8419094843507077
lmh,PR,382,0.955,Light_nC4,2.522589413648146e-08,0.005777437042691067,0.039896399887261416,0.8419094843507077
lmh,PR,382,0.955,Middle_nC10,7.57076243503939e-08,0.017339168672064937,0.11973655479786226,0.8419094843507077
lmh,PR,382,0.955,Heavy_squalane,5.313514547880159e-07,0.12169438121681808,0.8403670453148763,0.8419094843507077
lmh,PR,383,0.9575,H2O,3.736456665492014e-06,0.8557589668642563,0.0,0.8425560344088199
lmh,PR,383,0.9575,Light_nC4,2.518726854838109e-08,0.00576862863422422,0.03999297917393193,0.8425560344088199
lmh,PR,383,0.9575,Middle_nC10,7.541151974542653e-08,0.01727146599156714,0.11974030978628085,0.8425560344088199
lmh,PR,383,0.9575,Heavy_squalane,5.291934669627989e-07,0.12120093850995224,0.8402667110397871,0.8425560344088199
lmh,PR,384,0.96,H2O,3.73890202027916e-06,0.8563244669603438,0.0,0.8431974947141724
lmh,PR,384,0.96,Light_nC4,2.514893841908568e-08,0.00575988650398871,0.040089543307272144,0.8431974947141724
lmh,PR,384,0.96,Middle_nC10,7.511774335515519e-08,0.01720429184530073,0.1197440613674433,0.8431974947141724
lmh,PR,384,0.96,Heavy_squalane,5.270524729072674e-07,0.12071135469036684,0.8401663953252845,0.8431974947141724
lmh,PR,385,0.9625,H2O,3.741329068949422e-06,0.8568855925214467,0.0,0.8438339558971781
lmh,PR,385,0.9625,Light_nC4,2.511089820932442e-08,0.005751209394923603,0.04018609653808239,0.8438339558971781
lmh,PR,385,0.9625,Middle_nC10,7.48262538920581e-08,0.01713763684530985,0.11974780979251197,0.8438339558971781
lmh,PR,385,0.9625,Heavy_squalane,5.24928171295431e-07,0.12022556123831983,0.8400660936694057,0.8438339558971781
lmh,PR,386,0.965,H2O,3.743738119046055e-06,0.8574424204690665,0.0,0.8444655060191321
lmh,PR,386,0.965,Light_nC4,2.507314233900623e-08,0.0057425960823886514,0.040282642994387864,0.8444655060191321
lmh,PR,386,0.965,Middle_nC10,7.453701069252968e-08,0.017071491870007352,0.1197515553096425,0.8444655060191321
lmh,PR,386,0.965,Heavy_squalane,5.228202655112442e-07,0.11974349157853754,0.8399658016959696,0.8444655060191321
lmh,PR,387,0.9675,H2O,3.746129497944971e-06,0.8579950255744355,0.0,0.8450922306786758
lmh,PR,387,0.9675,Light_nC4,2.503566556094899e-08,0.0057340453727035,0.040379186686232235,0.8450922306786758
lmh,PR,387,0.9675,Middle_nC10,7.424997480235963e-08,0.01700584805314372,0.11975529816427505,0.8450922306786758
lmh,PR,387,0.9675,Heavy_squalane,5.207284712504154e-07,0.11926508099971721,0.8398655151494928,0.8450922306786758
lmh,PR,388,0.97,H2O,3.748503512084442e-06,0.8585434805467351,0.0,0.8457142131128016
lmh,PR,388,0.97,Light_nC4,2.499846267823457e-08,0.005725556101761414,0.04047573151022602,0.8457142131128016
lmh,PR,388,0.97,Middle_nC10,7.396510810564373e-08,0.01694069677334329,0.11975903859942096,0.8457142131128016
lmh,PR,388,0.97,Heavy_squalane,5.186525103959965e-07,0.11879026657816019,0.8397652298903531,0.8457142131128016
lmh,PR,389,0.9725,H2O,3.750860452589683e-06,0.8590878561175963,0.0,0.8463315342935929
lmh,PR,389,0.9725,Light_nC4,2.496152857417951e-08,0.005717127133696603,0.04057228125396881,0.8463315342935929
lmh,PR,389,0.9725,Middle_nC10,7.368237338934779e-08,0.016876029644080054,0.11976277685593738,0.8463315342935929
lmh,PR,389,0.9725,Heavy_squalane,5.165921114597444e-07,0.11831898710462703,0.8396649418900938,0.8463315342935929
lmh,PR,390,0.975,H2O,3.753200610334382e-06,0.8596282211212735,0.0,0.8469442730199981
lmh,PR,390,0.975,Light_nC4,2.492485830493749e-08,0.005708757359619077,0.040668839600238475,0.8469442730199981
lmh,PR,390,0.975,Middle_nC10,7.340173459217742e-08,0.016811838504168775,0.1197665131728028,0.8469442730199981
lmh,PR,390,0.975,Heavy_squalane,5.145470113153676e-07,0.11785118301493878,0.8395646472269587,0.8469442730199981
